,expgender,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
3655,0.0,0,0,0,26.0,1,5.0,1,1.0,0,0,0,1,3000.0,500000.0,26246.4,25000.0,2163.5,1215.0,2804.0,3892.0,2163.5,1215.0,2804.0,3892.0,0,1.4142135619999998,0,0.0,0.0,1.0,0,1.0,0.0,1,0.0,5.0,5.0,1,5.0,8.0,9.0,0,3.375,0,3.125,0,0,1,4.0,1,0.0,5.333333333,6.833333333,3.25,0,1,0.0,0.0,3000.0,4000.0,500000.0,3000000.0,7000.0,36825.0,667.0,25000.0,56.0,0.49650514,0.0,1.0,0,1,0,6.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.4142135619999998,5.0,3.0,5.0,3.0,10.0,81.0,26.0,21.0,1.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,0.0,5625.0,5647.0,3.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,0,0,1.0,0
3656,0.0,0,0,0,44.0,1,6.0,1,0.0,1,0,1,0,4000.0,500000.0,40000.0,5000.0,3732.5,1215.0,4642.0,2404.5,3732.5,1215.0,4642.0,2404.5,1,2.0,1,0.0,0.0,1.0,1,1.0,0.0,0,0.0,6.0,8.0,0,8.0,8.0,9.0,0,2.0,0,3.25,0,1,0,3.5,1,0.0,6.166666667,2.0,6.083333333,0,1,0.0,1.0,3000.0,4000.0,500000.0,3000000.0,7000.0,40000.0,5000.0,30000.0,86.0,-1.099312616,1.0,1.0,0,0,0,11.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.732050808,2.0,2.0,5.0,5.0,11.0,2.0,44.0,21.0,1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,27371.0,27379.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,8.0,5.0,2.0,1.0,7.0,3.0,1.0,1.0,6.0,0,0,1.0,0
3657,0.0,0,0,0,21.0,1,9.0,0,1.0,1,0,0,0,2906.0,2000000.0,2357.0,165.0,1564.0,2720.5,152.0,407.5,1564.0,2720.5,152.0,407.5,1,1.4142135619999998,0,0.0,0.0,1.0,1,1.0,0.0,0,0.0,6.0,4.0,0,4.0,8.0,8.0,0,3.125,1,4.0,0,0,0,4.0,1,1.0,5.833333333,2.166666667,5.833333333,0,1,0.0,1.0,3000.0,2906.0,600000.0,3000000.0,2357.0,36825.0,165.0,30000.0,52.0,-0.812458858,0.0,0.0,0,1,0,9.0,2.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,1.4142135619999998,1.732050808,2.0,4.0,5.0,5.0,10.0,25.0,21.0,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14956.0,15099.0,4.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,8.0,4.0,5.0,5.0,6.0,4.0,2.0,5.0,1.0,0,0,1.0,0
3658,0.0,0,0,0,37.0,1,9.0,1,0.0,0,0,0,0,3000.0,2000000.0,26246.4,10000.0,2163.5,2720.5,2804.0,2855.5,2163.5,2720.5,2804.0,2855.5,0,0.0,1,0.0,0.0,1.0,0,0.0,1.0,1,0.0,1.0,5.0,1,1.0,7.0,8.0,0,3.25,1,1.0,1,0,0,1.0,1,0.0,4.0,4.0,4.0,0,1,0.0,0.0,3000.0,4000.0,600000.0,3000000.0,7000.0,36825.0,667.0,30000.0,51.0,-0.48840216399999997,1.0,1.0,1,0,0,11.0,7.0,7.0,0,0,1,0,1,0,1,0,0,0,0,1,2.236067977,0.0,1.0,1.0,1.0,1.0,11.0,49.0,21.0,37.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,43004.0,43097.0,4.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,0
3659,0.0,0,0,0,20.0,0,1.0,1,1.0,0,0,0,0,3000.0,1000000.0,26246.4,5000.0,2163.5,1990.0,2804.0,2404.5,2163.5,1990.0,2804.0,2404.5,0,2.0,1,0.0,1.0,0.0,1,0.0,1.0,0,0.0,9.0,5.0,1,9.0,8.0,9.0,0,1.875,0,3.5,1,0,0,7.75,1,0.0,6.666666667,2.833333333,5.916666667,0,1,0.0,1.0,3000.0,4000.0,1000000.0,3000000.0,7000.0,36825.0,5000.0,30000.0,56.0,0.74730304,0.0,1.0,0,1,0,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.0,6.0,7.0,9.0,9.0,10.0,26.0,21.0,20.0,1.0,1.0,0,0,1,0,1,0,1,0,0,0,1,0,1.0,41133.0,41202.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,1.0,3.0,3.0,6.0,4.0,3.0,2.0,4.0,3.0,0,0,2.0,0
3660,0.0,0,0,0,23.0,1,9.0,0,0.0,1,0,1,0,3000.0,2000000.0,37000.0,20000.0,2163.5,2720.5,4214.5,3504.0,2163.5,2720.5,4214.5,3504.0,0,1.0,0,0.0,0.0,1.0,1,1.0,0.0,0,0.0,9.0,5.0,1,9.0,8.0,7.0,0,2.75,0,4.125,1,1,1,5.25,0,0.0,5.166666667,4.666666667,4.25,0,0,0.0,1.0,3000.0,3000.0,2000000.0,3000000.0,7000.0,37000.0,20000.0,30000.0,61.0,-0.04811002599999999,0.0,1.0,0,0,1,6.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.0,5.0,5.0,4.0,7.0,13.0,70.0,21.0,23.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0.0,3277.0,3310.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,8.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,2.0,1
3661,0.0,0,0,0,63.0,0,1.0,1,0.0,0,0,0,0,3000.0,2000000.0,26246.4,10000.0,2163.5,2720.5,2804.0,2855.5,2163.5,2720.5,2804.0,2855.5,0,1.4142135619999998,0,0.0,0.0,1.0,1,0.0,1.0,1,1.0,6.0,5.0,0,5.0,9.0,8.0,0,2.375,1,4.0,0,0,0,5.75,1,0.0,6.666666667,5.833333333,4.416666667,0,1,0.0,1.0,3000.0,4000.0,600000.0,3000000.0,7000.0,36825.0,667.0,30000.0,86.0,-0.8141258259999999,1.0,1.0,0,1,0,11.0,2.0,2.0,0,1,0,0,0,1,1,0,0,0,1,0,2.236067977,1.4142135619999998,5.0,5.0,6.0,7.0,7.0,71.0,63.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23730.0,23737.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,3.0,2.0,3.0,7.0,6.0,3.0,4.0,4.0,0,0,1.0,0
3662,0.0,0,0,0,26.0,1,6.0,1,0.0,0,1,1,1,1510.0,300000.0,42000.0,39999.0,18.0,566.0,4950.5,4884.0,18.0,566.0,4950.5,4884.0,1,2.0,0,1.0,0.0,0.0,0,0.0,1.0,1,0.0,5.0,5.0,1,5.0,9.0,8.0,0,3.25,1,3.5,0,0,1,4.5,1,0.0,7.0,2.333333333,6.333333333,0,1,0.0,0.0,1510.0,4000.0,600000.0,300000.0,7000.0,42000.0,667.0,39999.0,100.0,0.826871041,1.0,1.0,0,0,1,11.0,4.0,4.0,1,0,0,0,1,0,0,0,1,0,1,0,2.0,1.732050808,5.0,6.0,5.0,2.0,11.0,8.0,26.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30495.0,30508.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,6.0,8.0,5.0,2.0,5.0,4.0,5.0,1.0,3.0,3.0,0,0,2.0,0
3663,0.0,0,0,0,33.0,1,9.0,0,0.0,1,1,1,0,4900.0,3000000.0,44000.0,300.0,4380.0,3637.5,5238.0,868.5,4380.0,3637.5,5238.0,868.5,0,2.0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,6.0,7.0,0,7.0,8.0,9.0,0,3.375,0,3.25,1,0,1,3.75,1,0.0,5.833333333,3.0,5.454545455,1,0,0.0,1.0,3000.0,4900.0,600000.0,3000000.0,7000.0,44000.0,300.0,30000.0,58.0,-0.047588184000000006,0.0,1.0,0,1,0,8.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.0,4.0,1.0,5.0,5.0,7.0,38.0,21.0,33.0,1.0,1.0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,7455.0,7511.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,8.0,3.0,1.0,4.0,5.0,7.0,2.0,3.0,1.0,0,0,1.0,0
3664,0.0,0,0,0,67.0,1,9.0,1,0.0,1,0,0,0,5000.0,300000.0,3000.0,10000.0,4676.0,566.0,539.0,2855.5,4676.0,566.0,539.0,2855.5,0,2.0,0,0.0,0.0,1.0,0,0.0,1.0,1,0.0,9.0,5.0,1,9.0,8.0,9.0,0,2.5,0,3.25,0,0,0,2.0,1,0.0,7.0,6.0,4.5,0,1,0.0,0.0,3000.0,5000.0,300000.0,3000000.0,3000.0,36825.0,667.0,30000.0,99.0,-0.577735924,1.0,1.0,0,1,0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,2.0,2.0,2.0,2.0,7.0,74.0,67.0,21.0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0.0,22542.0,22552.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,9.0,8.0,3.0,1.0,1.0,7.0,3.0,3.0,5.0,3.0,0,0,1.0,0
3665,0.0,0,0,0,42.0,1,9.0,0,0.0,1,0,0,0,3000.0,2000000.0,5860.0,5000.0,2163.5,2720.5,1341.5,2404.5,2163.5,2720.5,1341.5,2404.5,0,2.236067977,0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,9.0,5.0,1,9.0,7.0,8.0,0,2.625,1,4.125,1,0,0,2.0,1,1.0,5.166666667,7.0,3.083333333,0,1,0.0,1.0,3000.0,3000.0,600000.0,3000000.0,5860.0,36825.0,5000.0,30000.0,57.0,-0.26069274,0.0,1.0,0,0,0,9.0,4.0,3.0,0,0,1,0,1,0,1,0,0,0,0,1,2.236067977,2.236067977,2.0,1.0,3.0,2.0,7.0,99.0,21.0,42.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12356.0,12371.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,9.0,8.0,4.0,4.0,4.0,7.0,4.0,4.0,2.0,4.0,0,0,1.0,0
3666,0.0,0,0,0,33.0,1,7.0,1,1.0,0,1,0,1,1530.0,4857500.0,2300.0,49999.0,40.0,5191.0,131.0,5598.5,40.0,5191.0,131.0,5598.5,0,1.0,1,0.0,1.0,0.0,1,1.0,0.0,0,0.0,6.0,9.0,0,9.0,8.0,8.0,0,2.75,0,3.25,1,0,1,4.5,1,0.0,7.0,5.166666667,4.916666667,0,1,0.0,1.0,1530.0,4000.0,600000.0,4857500.0,2300.0,36825.0,667.0,49999.0,100.0,0.864781412,0.0,1.0,0,0,1,11.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.0,4.0,2.0,4.0,8.0,7.0,70.0,21.0,33.0,1.0,1.0,1,0,0,0,1,0,0,0,1,1,0,0,1.0,28382.0,28385.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,8.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0,0,2.0,0
3667,0.0,0,0,0,20.0,0,9.0,1,1.0,1,1,0,0,4500.0,2000000.0,24000.0,1000.0,4165.5,2720.5,2574.5,1656.0,4165.5,2720.5,2574.5,1656.0,0,1.4142135619999998,0,0.0,0.0,1.0,1,0.0,1.0,0,0.0,6.0,8.0,0,8.0,6.0,8.0,0,3.375,1,2.5,0,0,0,7.0,1,0.0,5.166666667,3.666666667,4.75,0,1,0.0,1.0,3000.0,4500.0,600000.0,2000000.0,24000.0,36825.0,1000.0,30000.0,69.0,-0.19548744899999998,0.0,1.0,0,0,1,6.0,4.0,5.0,1,0,0,0,0,1,1,0,0,0,0,1,2.236067977,1.4142135619999998,5.0,7.0,7.0,9.0,5.0,56.0,20.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9243.0,9279.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,0,0,1.0,0
3668,0.0,0,0,0,21.0,0,9.0,0,0.0,0,0,0,1,2900.0,2000000.0,29028.0,20000.0,1540.5,2720.5,3232.0,3504.0,1540.5,2720.5,3232.0,3504.0,1,3.16227766,1,0.0,0.0,1.0,1,0.0,1.0,0,0.0,7.0,5.0,1,7.0,8.0,9.0,0,1.875,0,3.0,0,0,0,7.5,1,1.0,6.166666667,5.666666667,4.25,0,1,0.0,1.0,2900.0,4000.0,2000000.0,3000000.0,29028.0,36825.0,667.0,20000.0,90.0,0.144591042,0.0,1.0,0,1,0,11.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3.16227766,1.732050808,7.0,7.0,7.0,9.0,6.0,91.0,21.0,21.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,5641.0,5668.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,2.0,0,0,2.0,0
3669,0.0,0,0,0,45.0,0,9.0,0,0.0,1,0,0,0,5500.0,2000000.0,5800.0,10000.0,5082.0,2720.5,1338.5,2855.5,5082.0,2720.5,1338.5,2855.5,1,3.464101615,1,0.0,0.0,1.0,1,1.0,0.0,0,0.0,9.0,5.0,1,9.0,7.0,8.0,0,2.5,1,4.0,0,0,1,3.25,1,0.0,6.833333333,5.833333333,4.5,0,1,0.0,1.0,3000.0,5500.0,600000.0,3000000.0,5800.0,36825.0,667.0,30000.0,79.0,0.49169074,0.0,1.0,0,1,0,11.0,1.0,7.0,1,0,0,0,0,1,0,1,0,0,0,1,3.464101615,1.732050808,2.0,4.0,3.0,4.0,11.0,71.0,45.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33767.0,33774.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,9.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,0,0,2.0,0
3670,0.0,0,0,0,44.0,0,9.0,1,0.0,1,1,1,0,3500.0,3000000.0,20000.0,1000.0,3216.0,3637.5,2393.5,1656.0,3216.0,3637.5,2393.5,1656.0,1,1.732050808,0,0.0,0.0,1.0,1,0.0,1.0,0,0.0,9.0,5.0,1,9.0,8.0,8.0,0,3.625,1,4.125,0,0,0,4.75,1,1.0,5.666666667,2.0,5.818181817999999,1,0,0.0,1.0,3000.0,3500.0,600000.0,3000000.0,7000.0,20000.0,1000.0,30000.0,83.0,-0.50184599,1.0,1.0,0,1,0,11.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,1.732050808,1.732050808,4.0,3.0,9.0,3.0,13.0,13.0,44.0,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,47510.0,47550.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,9.0,3.0,3.0,5.0,6.0,6.0,1.0,3.0,6.0,0,0,1.0,0
3671,0.0,0,0,0,19.0,0,9.0,1,0.0,0,0,0,0,3000.0,250000.0,12000.0,300.0,2163.5,287.0,1946.5,868.5,2163.5,287.0,1946.5,868.5,0,1.732050808,1,0.0,0.0,1.0,1,1.0,0.0,0,0.0,6.0,9.0,0,9.0,8.0,8.0,0,4.75,1,4.25,0,0,1,3.0,1,0.0,7.0,3.0,6.0,0,1,0.0,1.0,3000.0,4000.0,250000.0,3000000.0,12000.0,36825.0,300.0,30000.0,77.0,0.881390456,1.0,1.0,1,0,0,11.0,4.0,4.0,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,1.732050808,1.0,3.0,4.0,4.0,7.0,0.0,19.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23747.0,23766.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,9.0,4.0,4.0,4.0,7.0,5.0,7.0,1.0,2.0,0,0,2.0,0
3672,0.0,0,0,0,39.0,1,9.0,0,0.0,0,1,1,0,4000.0,3000000.0,38000.0,10000.0,3732.5,3637.5,4293.5,2855.5,3732.5,3637.5,4293.5,2855.5,0,0.0,1,0.0,1.0,0.0,1,0.0,1.0,0,0.0,6.0,5.0,0,5.0,8.0,8.0,0,1.5,1,3.0,0,0,0,4.0,1,0.0,7.0,7.0,4.0,0,1,0.0,1.0,4000.0,4000.0,600000.0,3000000.0,7000.0,38000.0,667.0,30000.0,98.0,-0.620213386,0.0,1.0,0,1,0,11.0,4.0,4.0,1,0,0,0,0,1,1,0,0,0,1,0,2.236067977,0.0,5.0,1.0,5.0,5.0,11.0,99.0,39.0,21.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16469.0,16594.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,8.0,3.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,0,0,1.0,0
3673,0.0,0,0,0,28.0,0,7.0,0,0.0,0,1,0,0,3000.0,2500000.0,35000.0,10000.0,2163.5,3132.5,4002.0,2855.5,2163.5,3132.5,4002.0,2855.5,1,3.16227766,1,0.0,1.0,0.0,0,0.0,1.0,0,0.0,6.0,5.0,0,5.0,8.0,6.0,0,3.375,0,2.75,0,0,0,4.75,1,1.0,6.833333333,3.5,5.666666667,0,1,0.0,1.0,3000.0,4000.0,600000.0,2500000.0,35000.0,36825.0,10000.0,30000.0,100.0,0.943740502,0.0,1.0,0,1,0,8.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3.16227766,1.732050808,3.0,6.0,1.0,9.0,11.0,15.0,28.0,21.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,13394.0,13403.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0,7.0,1.0,2.0,2.0,6.0,3.0,1.0,4.0,3.0,0,0,2.0,0
3674,0.0,0,0,0,24.0,1,9.0,1,1.0,0,0,0,1,3600.0,2000000.0,29500.0,29000.0,3397.5,2720.5,3379.5,4078.5,3397.5,2720.5,3379.5,4078.5,0,1.732050808,0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,3.0,5.0,1,3.0,8.0,8.0,0,3.25,0,3.0,0,0,0,7.25,1,1.0,5.0,3.333333333,4.833333333,0,1,0.0,1.0,3600.0,4000.0,600000.0,3000000.0,29500.0,36825.0,667.0,29000.0,41.0,-0.276261254,0.0,1.0,0,1,0,8.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,9.0,6.0,7.0,7.0,13.0,66.0,24.0,21.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,15848.0,16031.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,9.0,8.0,3.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,0,0,1.0,0
3675,0.0,0,0,0,23.0,0,9.0,0,1.0,1,1,0,0,5500.0,4900000.0,26246.4,10000.0,5082.0,5219.0,2804.0,2855.5,5082.0,5219.0,2804.0,2855.5,1,7.071067812000001,0,0.0,0.0,1.0,0,1.0,1.0,1,1.0,9.0,5.0,1,9.0,7.0,8.0,0,3.875,1,5.125,0,0,0,1.0,1,1.0,4.0,4.0,4.0,0,1,0.0,1.0,3000.0,5500.0,600000.0,4900000.0,7000.0,36825.0,667.0,30000.0,52.0,-0.387079787,0.0,0.0,0,1,0,8.0,4.0,4.0,0,1,0,0,0,1,1,0,0,0,0,1,7.071067812000001,1.732050808,1.0,1.0,1.0,1.0,13.0,51.0,23.0,21.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6428.0,6431.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,7.0,7.0,4.0,7.0,4.0,4.0,4.0,4.0,0,0,1.0,0
3676,0.0,0,0,0,23.0,0,9.0,0,1.0,1,1,1,0,3000.0,3000000.0,42000.0,600.0,2163.5,3637.5,4950.5,1344.5,2163.5,3637.5,4950.5,1344.5,0,2.0,1,0.0,0.0,1.0,1,0.0,1.0,0,0.0,6.0,1.0,0,1.0,8.0,9.0,0,5.5,0,2.375,0,1,0,7.0,0,0.0,4.166666667,3.0,4.583333333,0,0,0.0,1.0,3000.0,3000.0,600000.0,3000000.0,7000.0,42000.0,600.0,30000.0,16.0,0.71288833,0.0,0.0,0,0,1,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,9.0,1.0,9.0,9.0,7.0,0.0,23.0,21.0,1.0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,8229.0,8430.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,9.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0,0,2.0,1
3677,0.0,0,0,0,17.0,0,9.0,0,1.0,1,0,1,1,3500.0,275000.0,40000.0,45000.0,3216.0,427.0,4642.0,5307.5,3216.0,427.0,4642.0,5307.5,1,3.16227766,1,0.0,0.0,1.0,0,1.0,0.0,0,0.0,9.0,5.0,1,9.0,8.0,9.0,0,4.1428571430000005,0,4.125,1,0,1,3.0,1,0.0,6.5,6.666666667,3.916666667,0,1,0.0,1.0,3000.0,3500.0,275000.0,3000000.0,7000.0,40000.0,667.0,45000.0,99.0,-0.2817369,0.0,0.0,0,1,0,9.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,3.16227766,1.732050808,3.0,1.0,2.0,6.0,7.0,89.0,21.0,17.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,4862.0,4874.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,9.0,1.0,4.0,2.0,5.0,7.0,7.0,1.0,6.0,0,0,1.0,0
3678,0.0,0,0,0,18.0,1,9.0,1,0.0,0,1,0,0,3000.0,2500000.0,26246.4,1000.0,2163.5,3132.5,2804.0,1656.0,2163.5,3132.5,2804.0,1656.0,1,7.348469228,0,1.0,0.0,0.0,1,0.0,1.0,1,1.0,7.0,5.0,1,7.0,8.0,8.0,0,2.75,0,3.125,1,0,0,7.75,1,0.0,7.0,4.333333333,5.333333333,0,1,0.0,1.0,3000.0,4000.0,600000.0,2500000.0,7000.0,36825.0,1000.0,30000.0,99.0,1.296575925,1.0,1.0,0,1,0,8.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,7.348469228,1.732050808,7.0,6.0,9.0,9.0,3.0,45.0,21.0,18.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,1.0,18717.0,18723.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,9.0,8.0,2.0,2.0,5.0,2.0,3.0,6.0,3.0,2.0,0,0,2.0,0
3679,0.0,0,0,0,52.0,0,9.0,1,0.0,1,0,0,0,3000.0,1500000.0,23000.0,5000.0,2163.5,2347.0,2539.5,2404.5,2163.5,2347.0,2539.5,2404.5,0,2.236067977,1,0.0,0.0,1.0,0,0.0,1.0,1,1.0,6.0,5.0,0,5.0,8.0,8.0,0,4.375,0,4.75,1,1,0,2.75,1,1.0,6.0,4.333333333,4.833333333,0,1,0.0,1.0,3000.0,3000.0,1500000.0,3000000.0,23000.0,36825.0,5000.0,30000.0,80.0,0.640891735,1.0,1.0,0,1,0,11.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.236067977,2.0,5.0,3.0,1.0,7.0,24.0,21.0,52.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,35320.0,35338.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,5.0,3.0,6.0,7.0,5.0,4.0,3.0,5.0,0,0,2.0,0
3680,0.0,0,0,0,19.0,1,9.0,0,0.0,1,0,0,0,4750.0,250000.0,2750.0,116.0,4334.0,287.0,409.0,114.0,4334.0,287.0,409.0,114.0,0,4.582575695,1,0.0,0.0,1.0,1,0.0,1.0,1,1.0,6.0,8.0,0,8.0,8.0,9.0,0,4.125,0,2.625,1,0,1,5.75,1,0.0,5.0,4.833333333,4.083333333,0,1,0.0,1.0,3000.0,4750.0,250000.0,3000000.0,2750.0,36825.0,116.0,30000.0,28.0,0.14833828,0.0,1.0,0,1,0,11.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,4.582575695,6.0,5.0,5.0,7.0,5.0,67.0,21.0,19.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,6595.0,6602.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,8.0,1.0,1.0,2.0,6.0,3.0,2.0,4.0,2.0,0,0,1.0,0
